0.84,0.05,0
0.04,0.09,0
1.99,0.99,0
0.17,0,0
0.5,0,0
0.31,0.21,0
0,0,0
1.66,2.03,0
0.13,0.48,0
0.14,0.03,0
1.04,1.19,0
1.26,0.22,0
0.84,0.05,0
0.04,0.09,0
1.99,0.99,0
0.17,0,0
0.5,0,0
0.31,0.21,0
0.71,0.84,0
1.09,0.56,0
1.08,0.08,0
0.58,0.33,0
0.51,0.35,0
0.16,0.09,0
1.23,0.04,0
0.36,2.5,0
1.11,1.3,0
0.08,0,0
0.68,0.15,0
0.19,0.22,0
0.67,0,0
0.11,0.04,0
0.06,0.35,0
0.85,1.21,0
0.79,0.88,0
0.3,0.79,0
0.09,1.24,0
0.08,0.52,0
1.64,0.02,0
0.28,0.09,0
0.24,0.23,0
1.4,1.4,0
0.04,0.5,0
0.15,0.07,0
0.78,0.48,0
0.36,0,0
0.17,0.05,0
1.09,0.22,0
0.15,0.29,0
0.08,0.15,0
1.26,0.3,0
0.34,0.07,0
0.16,0.65,0
0.05,2.13,0
1.03,0.74,0
0.93,1.41,0
0.31,0.47,0
0.7,0.39,0
0.23,0.31,0
1.08,0.83,0
0.22,0.42,0
0.21,0.24,0
1.18,0.05,0
1.11,0.26,0
0.65,0,0
0.14,0.34,0
0.15,0,0
0.88,0.02,0
0.07,0.58,0
0.09,0,0
0.63,1.29,0
0.61,0.65,0
0.97,0.07,0
1.05,1.32,0
0.09,0.05,0
0.97,0.04,0
0.05,1.2,0
0.52,1.84,0
1.07,0.57,0
0.24,1.14,0
0.15,0.21,0
0.1,1.21,0
0.24,0.43,0
0.32,0.23,0
0.96,0.19,0
0.34,0.82,0
0.3,0.21,0
0.19,1.15,0
1.02,0.87,0
0.81,0.54,0
1.96,1.32,0
0.07,0.64,0
0.44,0.7,0
0.33,0.13,0
0.15,0.17,0
0.1,0.05,0
1.07,0,0
1.55,3,0
0.23,0.25,0
0.28,1.13,0
0.61,0.35,0
0.3,1.18,0
0.93,0.08,0
0.36,0.35,0
0.06,1.06,0
1.15,1.03,0
0.22,0.21,0
1.16,0.13,0
0.04,0.22,0
0.09,2.14,0
1.74,0.78,0
0.15,0.94,0
0.16,0.55,0
0.07,0.35,0
0.35,1.49,0
0.4,0.23,0
0.93,1.04,0
0.11,0.56,0
0.25,0.22,0
0.15,0.58,0
0.19,0.24,0
0.43,0.53,0
0.3,0.17,0
0.64,0.52,0
0.22,0.29,0
1.64,0.22,0
0.81,0.69,0
0.14,0.36,0
0.14,2.18,0
0.28,0.57,0
0.97,1.24,0
0.23,1.63,0
1.51,0.05,0
0.04,0.04,0
0.49,1.42,0
1.24,1.17,0
0.33,0.25,0
0.27,0.55,0
0.29,0,0
0.77,0.65,0
0.4,1.25,0
0.57,0.04,0
0.22,0.47,0
0.19,0.89,0
0.11,0.22,0
0.5,0,0
0.18,0.16,0
0.33,0,0
0.43,0.83,0
0.3,2.09,0
0.19,0.19,0
0.13,0.51,0
0.87,0.16,0
0.1,0.32,0
0.2,0,0
1.91,1.14,0
0.76,0.26,0
0.74,0.34,0
0.52,0.86,0
0.61,0,0
0.1,1.52,0
0.07,0.4,0
0.04,0.7,0
0.53,0.24,0
1.01,0.05,0
0.33,0.24,0
0.1,0.13,0
0.25,0.75,0
0.18,0.03,0
0.06,0.17,0
0.1,0.58,0
0.18,0.27,0
0.42,0.66,0
0.64,1.09,0
0.26,0.33,0
0.38,0.03,0
0.51,0.07,0
0.88,1.16,0
0.22,0.63,0
0.2,0.35,0
0.07,0.39,0
0.79,1.41,0
0.36,0.22,0
0.09,0.23,0
1.59,0.38,0
0.81,0.54,0
0.17,1.15,0
0.41,0.37,0
0.37,0.08,0
0.64,1.28,0
0.16,0.16,0
0.21,0.85,0
0.2,1.01,0
0.07,0.68,0
0.31,0,0
0.12,1.34,0
0.61,1.22,0
0.08,0.01,0
0.25,0.68,0
0.54,1.43,0
1.06,0.39,0
0.14,0.02,0
0.26,0.06,0
0.09,1.34,0
0.09,0.78,0
0.99,0,0
0.36,0.23,0
0.31,0.64,0
0.09,0.17,0
1.09,0.96,0
0.63,0.44,0
0.08,0.03,0
1.55,0.2,0
0.24,0.27,0
0.53,0.1,0
0.19,0.11,0
0.68,0.99,0
0.2,0.1,0
0.51,0.58,0
0.43,1.86,0
0.31,0.37,0
0.07,0.41,0
0.96,0.55,0
0.1,0,0
0.42,2.02,0
0.24,1.4,0
1.2,0.25,0
0.67,0.2,0
0.08,0.52,0
1.69,0.54,0
0.05,0.45,0
0.08,0.13,0
0.05,0.9,0
0.12,0,0
0.74,0.94,0
0.88,0.61,0
0.14,1.63,0
1.06,2.18,0
0.22,0.64,0
0.33,1.17,0
0.08,0.3,0
0.09,0.78,0
0.19,0.22,0
0.58,0.13,0
0.25,0.41,0
0.71,0.04,0
1.1,0.85,0
0.52,0.6,0
0.65,0.5,0
0.11,0.17,0
0.39,0.93,0
0.23,0,0
0.83,1.18,0
0.59,1.16,0
0.62,0.15,0
0.07,0.98,0
0.47,0.5,0
0.51,0.43,0
0.17,0.76,0
0.41,0.12,0
0.57,0.59,0
0.25,0.75,0
0.73,1,0
0.16,0.02,0
0.17,0.04,0
0.47,0.32,0
0.09,1.02,0
1.32,1.82,0
1.11,0.48,0
0.08,0.42,0
0.5,0.85,0
0.24,0,0
0.45,0,0
0.5,0.25,0
0.14,0,0
1.89,0.15,0
0.55,0.95,0
0.18,0.23,0
0.83,0,0
0.08,0.74,0
0.1,1.07,0
1.03,1.81,0
0.45,0.42,0
1.73,0,0
0.82,0.91,0
0.17,1.03,0
0.38,0.4,0
0.48,0.04,0
0.26,0.47,0
0.92,0.54,0
0.05,0.3,0
0.2,1.77,0
0.23,1.07,0
0.74,0.45,0
0.17,0.15,0
0.23,0.93,0
0.22,0.1,0
0.42,0.06,0
0.07,0.1,0
0.47,0.5,0
0.68,0.47,0
0.11,0.72,0
1.03,0.61,0
0.69,1.27,0
1.52,0.23,0
0.55,0.86,0
0.93,0.78,0
1.01,0.65,0
1.03,1.02,0
0.71,0.98,0
0.37,0.43,0
0.22,0.18,0
0.19,0.06,0
0.75,0.49,0
0.15,0.45,0
0.18,0.37,0
0.33,0.64,0
0.46,0.26,0
0.29,1.38,0
0.71,0.1,0
0.21,0,0
0.92,1.89,0
0.47,0.2,0
0.1,0.26,0
0.08,0.89,0
0.19,0.7,0
1.86,0.7,0
0.19,0.4,0
0.82,0.12,0
0.23,0.23,0
0.29,0.18,0
0.12,0.27,0
0.33,0.81,0
1.13,0.46,0
0.77,0.91,0
0.25,0.23,0
0.53,0.38,0
0.29,1.09,0
0.16,0.29,0
0.19,0,0
0.26,1.79,0
1.93,1.46,0
0.52,0.04,0
0.1,0.27,0
0.05,0.07,0
0.05,0.65,0
1.26,0.84,0
0.31,0.02,0
0.37,0.23,0
0.05,0.07,0
0.05,0.75,0
0.17,0.06,0
0.11,0.37,0
0.19,0.23,0
0.52,0.3,0
0.32,0.37,0
0.44,0.28,0
0.41,0.2,0
0.15,0.23,0
0.93,0.21,0
0.17,0.54,0
0.17,1.32,0
0.15,0.1,0
0.45,0.72,0
0.18,0.87,0
0.24,0.11,0
0.19,1.06,0
0.19,0.38,0
0.73,0.11,0
0.33,0.44,0
0.12,0.06,0
0.83,1.66,0
0.46,0.35,0
0.15,0.54,0
0.22,0.13,0
0.1,0.45,0
0.31,0.33,0
0.79,0.13,0
0.93,1.03,0
0.57,0.55,0
0.13,0.15,0
0.84,0.08,0
0.15,0.29,0
0.14,0.17,0
0.63,0.37,0
0.61,1.15,0
0.11,0.09,0
0.31,1.78,0
0.06,0.02,0
1.25,0.95,0
0.05,0.25,0
0.62,0.87,0
0.57,0,0
0.09,0.39,0
0.86,1.41,0
0.09,0.7,0
0.06,0.67,0
0.34,1.96,0
0.65,0.36,0
0.16,0.17,0
0.07,0.52,0
0.77,0,0
0.07,0.95,0
0.16,0,0
0.1,0.15,0
0.65,0.41,0
0.64,0.93,0
0.13,0.01,0
0.06,0.31,0
0.05,1.01,0
0.06,0.36,0
0.06,0.95,0
0.21,0.17,0
0.1,0.19,0
0.13,1.02,0
0.5,0.44,0
0.48,0.72,0
0.8,0.39,0
0.65,0.39,0
0.31,0.01,0
0.27,0.62,0
1.85,0.37,0
0.55,0.14,0
0.14,0.11,0
0.06,0.51,0
0.92,1.03,0
0.34,0.34,0
0.1,0.36,0
0.07,0.91,0
0.32,0.11,0
0.63,1.78,0
0.05,0.17,0
0.12,0.16,0
0.17,0.02,0
0.32,0.98,0
0.6,1.07,0
0.07,0.6,0
0.25,0.67,0
0.96,0.11,0
0.43,0.55,0
1.17,0.03,0
0.62,0.21,0
0.67,0.37,0
0.13,0.35,0
0.29,0.19,0
0.2,0.29,0
0.31,0.12,0
0.4,0.59,0
0.17,0.46,0
0.21,0.06,0
0.09,0.11,0
0.08,0.23,0
0.29,0.05,0
0.1,0.07,0
0.33,0.39,0
1.45,0.69,0
0.43,0.42,0
0.53,0.06,0
0.51,0.04,0
0.26,0.09,0
0.16,0,0
0.2,0.95,0
1.76,1.03,0
3,0.61,0
0.24,1.25,0
1.24,0.69,0
0.43,0.41,0
0.19,0,0
1.07,0.61,0
0.27,0.29,0
1.68,0.58,0
0.08,0.02,0
0.68,0.03,0
1.02,0.95,0
1.76,1.03,0
1.76,0.61,0
0.24,1.25,0
1.24,0.69,0
0.43,0.41,0
0.19,0,0
1.07,0.61,0
0.27,0.29,0
1.68,0.58,0
0.08,0.02,0
0.68,0.03,0
1.02,0.95,0
1.76,1.03,0
0.4,1.73,0
0.43,0.44,0
0.33,0.44,0
0.53,0.34,0
0.36,0.32,0
0.59,0.4,0
0.95,0.45,0
0.8,0.09,0
0.05,0.83,0
0.12,0.11,0
1,0.15,0
0.21,0.37,0
0.43,2.22,0
0.07,1.41,0
0.93,0.41,0
0.94,1.29,0
0.45,0.26,0
0.19,0.02,0
1.72,0.11,0
0.15,1.3,0
0.09,1.05,0
0.5,0.28,0
0.33,0.34,0
0.43,0.24,0
0.27,0.1,0
0.58,1.72,0
0.62,0.33,0
0.18,0.74,0
0.21,0,0
0.18,0.61,0
0.39,1.85,0
1.27,0.44,0
0.71,0.34,0
0.97,0.09,0
1.14,1.42,0
0.73,0.05,0
0.1,0.32,0
0.42,0.09,0
0.96,0.76,0
0.49,0.98,0
0.12,0.67,0
0.29,0.28,0
0.4,0.26,0
0.79,0.82,0
1.48,0.17,0
0.58,0,0
0.23,0.21,0
0.22,0.13,0
0.24,0.32,0
2.22,2.83,0
0.4,0.22,0
0.79,2.01,0
0.16,1.29,0
1.48,1.9,0
1.68,3.01,0
0.11,1.28,0
0.73,1.15,0
0.22,1.33,0
0.23,1.94,0
0.47,1,0
2.33,0.95,0
1.19,1.35,0
0.23,0.75,0
0.07,0.26,0
0.64,0.04,0
0.16,1.3,0
0.24,0.1,0
0.61,1.18,0
0.71,0.25,0
0.7,0.21,0
1.71,1.73,0
0.49,1.1,0
0.22,1.39,0
0.43,0.33,0
0.29,1.78,0
0.42,0.06,0
0.43,1.35,0
0.44,0,0
0.39,1.01,0
0.27,0,0
0.3,0.05,0
0.17,0,0
0.15,0.21,0
0.49,0.29,0
0.39,0.49,0
1.76,0.13,0
0.48,0.25,0
0.14,0.3,0
2.22,0.12,0
0.05,0.79,0
0.38,0.39,0
0.48,0.67,0
0.35,0,0
1,0.51,0
0.58,1.5,0
0.1,1.1,0
0.39,0.01,0
0.93,2.48,0
0.49,0.99,0
0.14,0.84,0
0.68,0.12,0
0.34,0.17,0
0.05,1.2,0
0.15,0.67,0
0.08,1.88,0
0.11,0.23,0
1.76,0,0
0.18,0.69,0
0.49,1.26,0
0.08,0.4,0
0.21,0.43,0
1.09,2.06,0
0.71,1.07,0
0.24,0.62,0
0.68,0.47,0
0.73,0.28,0
0.49,0.05,0
1.59,0.25,0
0.63,0.18,0
0.44,0.99,0
0.19,0,0
1.96,0.58,0
0.27,1.81,0
0.74,0.93,0
0.08,0.03,0
0.25,0.11,0
0.15,0.04,0
0.87,0,0
0.26,0.61,0
0.85,0.08,0
0.07,0.27,0
0.14,1.44,0
0.71,0,0
0.43,1.58,0
0.47,0.94,0
0.91,1.52,0
0.43,1.2,0
0.79,0.83,0
0.18,0.26,0
0.25,0.23,0
0.14,0.72,0
1.03,0.74,0
0.64,0.03,0
0.17,0.78,0
0.09,0.21,0
0.23,0.25,0
0.15,0.82,0
