0.2,0.56,1
0.63,0.11,1
0.65,0.04,1
0.86,0,1
0.23,0.63,1
0.32,0.9,1
0.66,0.68,1
1.15,0.09,1
0.34,0.08,1
0.81,0.09,1
0.45,0.24,1
0.66,0.07,1
0.94,0.48,1
0.82,0.04,1
1.36,0,1
0.24,0,1
0.68,0.09,1
0.69,0.35,1
0.12,0.36,1
0.91,0.51,1
0.45,0.42,1
0.91,0.17,1
0.16,0.04,1
0.12,0.23,1
0.97,0,1
0.74,0,1
0.21,0.08,1
1,0.09,1
0.17,0.03,1
0.48,0,1
0.12,0.38,1
0.65,0.12,1
0.12,0,1
0.25,0.17,1
0.74,0.09,1
0.86,0.17,1
0.2,0.21,1
0.31,0,1
0.96,0,1
0.77,0.47,1
0.18,0,1
0.17,0.24,1
0.13,0,1
1.32,0,1
0.56,0.29,1
0.74,0.59,1
0.28,0.19,1
0.4,0.06,1
0.22,0.24,1
0.47,0.1,1
1.01,0,1
0.17,0,1
0.15,0.03,1
0.32,0.17,1
1.12,0,1
0.26,0.11,1
0.17,0.07,1
0.15,0,1
0.2,0.13,1
0.44,0,1
0.43,0,1
0.36,0,1
0.12,0,1
0.38,0.16,1
0.32,0.57,1
0.2,0,1
0.31,0.12,1
1,0.06,1
0.23,0.2,1
1.06,0.66,1
0.57,0,1
0.73,0.04,1
0.42,0,1
0.81,0.82,1
0.49,0.59,1
1.49,0.53,1
0.18,0.62,1
0.78,0.02,1
0.25,0.11,1
0.53,0,1
0.25,0,1
0.63,0.34,1
0.31,0.49,1
0.13,0.07,1
0.27,0.38,1
0.13,0.15,1
0.3,0.59,1
0.67,0,1
0.19,0.01,1
0.87,0.11,1
0.2,0.64,1
0.62,0,1
0.35,0,1
0.87,0.03,1
0.17,0.3,1
0.39,0,1
0.93,0.02,1
0.16,0.18,1
0.44,0.02,1
0.3,0,1
0.31,0,1
0.34,0.42,1
0.2,0.15,1
0.4,0.55,1
0.33,0.06,1
1.05,0.52,1
0.2,0.02,1
0.39,0,1
0.37,0,1
0.29,0.05,1
0.12,0.17,1
0.57,0.23,1
0.62,0,1
0.69,0.01,1
0.72,0,1
1.43,0.76,1
0.26,0.19,1
0.76,0.1,1
0.3,0.12,1
0.87,0.01,1
1.07,0.08,1
1.08,0.13,1
0.6,0,1
0.18,0,1
0.36,0.12,1
0.92,0,1
0.25,0.14,1
0.32,0.36,1
0.16,0,1
0.41,0.47,1
0.3,0,1
0.17,0,1
0.25,0.37,1
0.54,0.39,1
0.4,0,1
0.3,0.17,1
0.54,0,1
0.61,0.22,1
0.51,0.09,1
0.28,0.16,1
1.62,0.46,1
0.51,0.21,1
0.16,0.05,1
0.28,0.01,1
0.64,0,1
0.3,0.05,1
0.15,0.16,1
0.14,0.07,1
0.22,0.01,1
1.04,0.44,1
0.91,0.05,1
0.16,0,1
0.34,0.06,1
0.27,0.08,1
0.92,0,1
0.85,0,1
0.32,0.26,1
0.67,0.11,1
0.56,0.05,1
0.24,0.26,1
0.17,0.02,1
0.57,0,1
0.95,0,1
0.64,0,1
0.31,0,1
0.23,0,1
1.45,0.07,1
0.95,0,1
0.2,0,1
0.13,0.24,1
0.14,0,1
0.59,0.16,1
0.12,0.13,1
1.24,0.37,1
0.71,0,1
0.19,0.11,1
0.37,0,1
0.65,0,1
0.33,0.26,1
0.46,0,1
1.05,0.09,1
0.28,0.12,1
1.21,0,1
0.84,0,1
0.2,0.09,1
0.13,0.01,1
0.54,0.24,1
0.49,0.05,1
0.51,0,1
0.31,0.13,1
0.13,0,1
0.64,0,1
0.18,0,1
0.65,0.08,1
1.04,0.05,1
0.77,0,1
0.49,0,1
0.27,0,1
0.53,0,1
0.5,0,1
0.33,0.01,1
0.48,0.09,1
0.18,0.1,1
1.28,0,1
0.63,0.1,1
0.51,0,1
1.44,0,1
1.11,0.03,1
0.23,0.08,1
0.26,0.39,1
0.36,0,1
0.77,0,1
0.43,0,1
0.2,0.19,1
0.28,0.04,1
0.44,0.18,1
0.39,0,1
0.93,0.24,1
1.2,0,1
0.36,0.14,1
0.43,0,1
0.64,0,1
0.38,0,1
0.53,0.07,1
0.56,0.22,1
0.43,0.22,1
0.43,0,1
0.36,0.19,1
0.12,0,1
0.99,0,1
0.39,0,1
0.43,0.01,1
0.81,0.24,1
0.58,0.21,1
0.33,0.08,1
0.39,0.25,1
0.17,0.16,1
0.63,0,1
0.19,0,1
0.2,0,1
0.29,0.1,1
1.12,0.1,1
0.3,0,1
0.24,0,1
0.12,0.19,1
0.12,0.3,1
0.72,0.37,1
0.22,0.06,1
0.65,0.09,1
0.15,0.03,1
0.63,0.33,1
0.24,0.04,1
1.11,0.35,1
0.4,0,1
0.85,0.21,1
0.84,0,1
0.33,0,1
0.16,0.09,1
0.15,0.01,1
0.34,0.03,1
0.59,0.01,1
0.77,0.07,1
0.47,0.18,1
0.61,0.27,1
0.52,0,1
0.7,0.22,1
0.39,0.13,1
0.4,0.14,1
0.88,0.07,1
0.89,0.15,1
0.66,0,1
0.55,0.01,1
0.32,0,1
0.69,0,1
0.68,0.09,1
1.01,0,1
0.19,0.01,1
0.31,0,1
0.56,0.08,1
0.29,0,1
0.39,0.15,1
0.8,0,1
1.43,0,1
0.25,0,1
0.34,0.09,1
0.2,0,1
0.35,0,1
1.4,0.01,1
0.27,0.1,1
0.18,0.03,1
0.62,0,1
0.46,0,1
0.28,0,1
0.48,0.06,1
1.09,0,1
1,0.33,1
0.16,0.02,1
0.24,0,1
0.54,0.05,1
0.66,0.15,1
1.71,0.08,1
1.02,0,1
0.12,0.01,1
0.44,0,1
0.12,0.25,1
0.57,0.1,1
0.49,0,1
0.32,0.27,1
0.18,0,1
0.38,0.08,1
0.26,0,1
0.39,0,1
0.45,0.03,1
0.22,0,1
0.28,0.05,1
0.44,0.27,1
0.45,0.21,1
1.17,0.09,1
0.32,0,1
0.68,0.19,1
0.73,0.02,1
0.36,0,1
0.88,0,1
0.38,0.13,1
0.41,0.18,1
0.65,0.23,1
0.36,0.07,1
1.03,0,1
0.2,0.43,1
0.5,0,1
0.54,0.12,1
0.55,0.14,1
0.18,0.01,1
0.81,0,1
0.32,0.09,1
0.31,0,1
0.29,0,1
0.34,0,1
0.29,0.11,1
0.16,0,1
0.22,0,1
0.26,0,1
0.62,0,1
0.56,0.05,1
0.44,0.26,1
0.58,0.17,1
0.28,0.01,1
0.66,0,1
0.36,0,1
0.4,0.21,1
0.67,0,1
0.4,0,1
0.29,0.13,1
0.2,0.15,1
0.47,0,1
0.25,0.21,1
0.92,0,1
0.47,0.02,1
0.16,0.12,1
0.15,0.03,1
0.38,0.01,1
0.45,0.01,1
0.23,0,1
0.32,0,1
0.49,0,1
0.47,0.02,1
0.42,0,1
0.33,0.1,1
0.44,0,1
0.47,0,1
0.15,0,1
0.31,0,1
0.61,0,1
0.53,0,1
0.34,0.12,1
0.62,0.06,1
0.32,0,1
0.77,0.06,1
0.61,0,1
0.28,0.01,1
0.38,0.15,1
0.23,0.11,1
0.74,0,1
0.52,0,1
0.28,0.04,1
0.19,0.1,1
0.23,0.07,1
0.67,0,1
0.2,0.31,1
0.18,0.05,1
0.14,0,1
0.31,0.04,1
1.24,0,1
1.45,0,1
1.06,0.07,1
0.73,0,1
0.96,0,1
0.58,0,1
1.42,0,1
1.6,0,1
1.51,0,1
1.81,0,1
1.08,0.32,1
1.38,0.15,1
1.04,0.05,1
1.09,0.13,1
1.17,0.3,1
0.95,0.36,1
0.67,0.21,1
1.7,0.13,1
1.19,0,1
1.43,0,1
0.73,0.45,1
0.26,0.3,1
1.54,0,1
1.51,0.21,1
0.75,0,1
0.52,0.2,1
0.83,0.05,1
0.57,0.03,1
1.42,0.38,1
1.4,0.22,1
0.99,0.47,1
0.67,0.06,1
0.22,0.02,1
0.39,0.08,1
1.44,0.02,1
0.55,0.7,1
1.43,0,1
1.78,0.22,1
0.43,0.58,1
0.3,0.31,1
0.2,0.23,1
0.29,0.26,1
1.7,0.04,1
2.03,0.31,1
1.21,0.3,1
1.25,0.46,1
0.72,0,1
0.25,0.5,1
0.6,0.05,1
0.7,0.31,1
1,0,1
1.77,0.41,1
0.5,0.35,1
0.19,0.05,1
1.14,0.02,1
0.9,0.71,1
2.33,0.16,1
1.57,0,1
2.17,0.13,1
1.46,0.11,1
0.82,0.95,1
0.7,0.37,1
1.15,0.05,1
0.81,0.11,1
1.31,0,1
1.3,0,1
0.34,0.01,1
0.72,0.17,1
1.19,0.28,1
1.57,0.17,1
1.64,0.24,1
0.52,0.16,1
0.3,0.55,1
0.29,0.33,1
0.74,0.19,1
2.03,0.43,1
1.96,0.49,1
1.39,0.31,1
1.13,0,1
0.74,0.09,1
0.22,0.79,1
1.56,0,1
1.53,0.06,1
0.88,0.42,1
1.21,0.13,1
0.12,0.19,1
0.32,0.08,1
0.12,0.02,1
0.23,0.09,1
1.96,0.11,1
1.68,0.2,1
1.3,0,1
0.52,0,1
0.39,0.53,1
