0.76,0.3,3
1.24,0.3,3
0.97,0.02,3
0.56,0,3
1.14,0,3
0.59,0.46,3
0.31,0,3
0.86,0.15,3
0.73,0.18,3
0.43,0.05,3
1.07,0,3
0.36,0.11,3
1.32,0.49,3
1.51,0.21,3
0.87,0,3
0.6,0.21,3
0.38,0,3
0.88,0,3
0.79,0.09,3
0.91,0,3
0.36,0.08,3
0.35,0,3
0.32,0.1,3
0.57,0.1,3
1.23,0.24,3
0.57,0.09,3
1.2,0.03,3
0.86,0.08,3
1.1,0.12,3
1.39,0.07,3
0.57,0.25,3
0.89,0,3
1.02,0.08,3
0.7,0,3
0.63,0.05,3
0.98,0,3
0.67,0,3
0.46,0.03,3
0.76,0.09,3
0.78,0,3
1.03,0,3
0.43,0,3
0.56,0,3
0.34,0,3
0.8,0.53,3
0.48,0.31,3
1.19,0,3
0.95,0.12,3
0.97,0,3
0.54,0,3
0.8,0.01,3
0.4,0.46,3
1.34,0,3
1.02,0,3
0.92,0.27,3
0.71,0.01,3
0.38,0,3
0.99,0,3
0.49,0,3
0.57,0.03,3
0.78,0.21,3
1.08,0,3
0.71,0.29,3
0.8,0.29,3
0.34,0.13,3
0.55,0.17,3
0.87,0.05,3
0.88,0,3
0.67,0,3
1.52,0.13,3
0.58,0.05,3
0.53,0,3
0.34,0.32,3
0.97,0,3
0.97,0.07,3
0.33,0,3
0.59,0.11,3
0.76,0.04,3
0.93,0,3
0.64,0.09,3
0.46,0,3
0.65,0,3
0.48,0,3
0.73,0.19,3
0.9,0.19,3
0.72,0,3
1.19,0.11,3
0.9,0,3
0.85,0,3
1.16,0,3
0.48,0,3
0.69,0,3
0.8,0,3
1.04,0,3
0.48,0,3
0.38,0.03,3
0.45,0,3
1.03,0.24,3
0.3,0.11,3
0.57,0,3
0.53,0.03,3
0.39,0,3
0.38,0,3
0.32,0,3
0.66,0.07,3
0.43,0.09,3
1.44,0.01,3
0.61,0,3
0.64,0,3
0.85,0,3
1.09,0,3
0.85,0,3
1.15,0.1,3
0.33,0.02,3
0.49,0.24,3
0.88,0.01,3
0.49,0,3
0.62,0.19,3
1.55,0,3
0.46,0,3
0.79,0.11,3
0.83,0,3
0.44,0.07,3
0.62,0,3
0.64,0.02,3
0.79,0,3
0.76,0,3
0.39,0,3
1.18,0.3,3
0.79,0.09,3
0.38,0,3
0.86,0,3
0.36,0.18,3
0.73,0.14,3
0.54,0,3
0.82,0,3
1.28,0.31,3
0.87,0,3
1.66,0.1,3
1.2,0.01,3
0.63,0,3
0.38,0,3
0.77,0.03,3
0.5,0.17,3
0.73,0.02,3
0.69,0.22,3
0.44,0.05,3
0.63,0.03,3
0.78,0.12,3
0.88,0.24,3
0.64,0.25,3
0.71,0,3
0.31,0.15,3
0.55,0.04,3
0.66,0,3
1.05,0.11,3
0.54,0,3
0.43,0,3
0.91,0,3
0.41,0,3
0.54,0.07,3
0.55,0.04,3
1.38,0,3
1.01,0.01,3
0.56,0.05,3
0.44,0.11,3
0.68,0.06,3
0.83,0,3
0.49,0.14,3
0.61,0,3
0.84,0,3
0.98,0,3
0.44,0.11,3
0.74,0,3
0.4,0.03,3
0.46,0.09,3
0.52,0,3
0.77,0.08,3
0.93,0.12,3
0.4,0.13,3
0.46,0.11,3
0.87,0,3
0.76,0,3
0.81,0,3
0.6,0.01,3
0.89,0.07,3
0.47,0,3
0.92,0,3
0.45,0,3
0.82,0,3
1.1,0.18,3
1.09,0.18,3
0.48,0,3
0.61,0.08,3
0.83,0,3
1.04,0,3
0.64,0,3
1.14,0.08,3
0.73,0,3
0.44,0.23,3
0.89,0,3
0.6,0,3
0.38,0.24,3
0.73,0.08,3
0.32,0,3
0.73,0.14,3
0.71,0,3
0.78,0,3
0.81,0.16,3
0.63,0.11,3
0.35,0.13,3
0.85,0,3
1,0,3
