0.1,0
0.03,0
0.07,0
0.03,0
0.06,0
0.04,0
0.04,0.05
0.06,0
0.04,0
0.06,0
0.04,0
0.35,1.33
0.21,1.47
0.18,0.78
0.08,0.67
0.19,0.84
0.3,0.63
0.68,0.08
0.11,0.25
0.17,0.22
0.16,0
0.37,0
0.16,0.93
0.22,0.58
0.1,0.55
0.04,0
0.08,0.17
0.21,0.15
0.53,1.01
0.22,0.08
0.09,0.86
0.13,0
0.6,0.44
0.18,0
0.18,0.2
0.23,0
0.09,0.16
0.04,0.23
0.08,0
0.39,0.23
0.11,0.01
0.1,0.76
0.23,0.07
0.14,0.39
0.17,0.08
0.1,0.02
0.08,0.13
0.16,1.08
0.06,0.3
0.3,1.49
0.1,0
0.08,0.2
0.07,0.18
0.16,0.07
0.14,0.27
0.07,0
0.34,0.95
0.24,0
0.53,0.17
0.5,0.24
0.54,0.44
0.07,0.17
0.26,0.76
0.05,0.37
0.43,0.5
0.06,0.17
0.18,0.08
0.08,0.21
1.11,1.61
0.2,0.22
0.22,0
0.34,0
0.25,0.42
0.31,0.72
0.05,0.32
0.22,0.4
0.16,0.11
0.32,0.15
0.31,1.38
0.06,0.41
0.38,0.31
0.06,0
0.29,0
0.39,0.02
0.16,0.44
0.56,0
0.21,0.03
0.29,0.52
0.68,0.09
0.45,0.72
0.18,0.04
0.24,0.05
0.17,0.59
0.39,1.36
0.76,0.5
0.47,0
0.32,0.3
0.08,0
0.32,0.3
0.2,1.91
0.07,0
0.14,0
0.09,0
0.31,0.01
0.05,0.03
0.31,0.06
0.08,0.13
0.17,0.12
0.23,0.22
0.21,0.1
0.19,0.23
0.57,0.49
0.08,0.95
0.27,0
0.06,0.56
0.49,0.17
0.25,0
0.13,0.44
0.29,0.02
0.14,0.58
0.12,0.01
0.17,0.01
0.2,0.35
0.57,1.26
0.06,0.12
0.52,0
0.12,0.4
0.43,0.22
0.09,0.07
0.12,0.8
0.09,0.42
0.3,1.54
0.07,0.31
0.34,0
0.15,0.38
0.32,0.65
0.11,0.27
0.14,1.2
0.04,0.61
0.56,0.68
0.1,0.48
0.05,0.17
0.32,0.78
0.24,0.76
0.26,0.97
0.08,0.77
0.1,0.13
0.36,0
0.08,1.2
0.09,0.03
0.13,0.32
0.08,0.54
0.04,0.13
0.1,0.25
0.05,0
0.46,0.4
0.09,0.39
0.4,1.65
0.18,0.22
0.52,1.45
0.21,0.62
0.1,0.1
0.34,0.24
0.13,0.03
0.37,0.87
0.08,0.67
0.24,0.6
0.32,0.43
0.11,0.07
0.39,0.46
0.81,0.58
0.57,1.83
0.07,0.64
0.46,0.16
0.33,0
0.44,0.2
0.73,0.98
0.13,0.64
0.51,0
0.29,1.54
0.18,0
0.08,0.05
0.48,0.14
0.28,0.09
0.07,1.03
0.05,0.92
0.25,0.09
0.44,0.22
0.36,0.87
0.11,0.35
0.06,0.12
0.27,0.03
0.1,0.02
0.17,0.84
0.04,0.54
0.12,0
0.06,0.8
0.06,0.57
0.69,0.27
0.33,0.98
0.16,0.42
0.37,0.71
0.15,0.81
0.08,0
0.06,1.51
0.09,0.4
0.39,0.23
0.17,0.32
0.35,0.14
0.34,0.23
0.13,0.21
0.11,0.25
1.01,0.51
0.07,0.2
0.24,0.28
0.64,0.16
0.25,0.76
0.39,1.82
0.31,0.81
0.06,1.03
0.08,0.3
0.46,0
0.24,0.14
0.17,0.61
0.13,0.31
0.09,0
0.19,0.6
0.21,0.13
0.27,0.53
0.48,0.41
0.3,0.54
0.19,0.56
0.23,0.64
0.06,0.03
0.11,0.02
0.09,0.22
0.23,0
0.06,0
0.22,0.38
0.08,0
0.05,0.43
0.1,0.18
0.38,0.64
0.07,0.38
0.1,0.46
0.22,0.08
0.05,0
0.16,0.27
0.18,0.82
0.3,0.27
0.1,0.03
0.16,0
0.2,0.24
0.07,0.7
0.31,0
0.51,0.35
0.05,0.26
0.07,0.53
0.16,0.56
0.31,0.22
0.21,0.56
0.07,0.64
0.33,0.96
0.22,0.98
0.41,1.84
0.47,0
0.08,0.06
0.41,1.05
0.44,0
0.09,0.32
0.26,0.66
0.45,0.08
0.41,0.05
0.46,0.27
0.06,0
0.06,0.09
0.31,0.41
0.38,0
0.55,0.96
0.1,0
0.13,0.63
0.24,0.44
0.36,0.08
0.05,0.3
0.18,0.38
0.23,0.3
0.38,1.39
0.08,0.27
0.36,0.24
0.36,0.09
0.28,0.82
0.12,0.12
0.18,0.5
0.06,0.27
0.05,0.77
0.08,0.2
0.23,0.31
0.38,0.31
0.13,0
0.07,0.46
0.08,0.93
0.27,0
0.25,0.09
0.36,0
0.07,0
0.56,0.51
0.44,2.17
0.32,1.68
0.23,0.53
0.17,0.65
0.27,0
0.22,0.09
0.35,1.08
0.28,0.27
0.15,0.29
0.56,0.94
0.42,0.53
0.06,0.01
0.22,0
0.34,1.5
0.12,1.17
0.35,0.32
0.18,0.04
0.23,0.01
0.15,1.44
0.04,0.95
0.06,0
0.13,0.26
0.05,0.37
0.18,0
0.44,0.73
0.06,0
0.37,2.32
0.44,0.25
0.13,0.22
0.17,0.43
0.22,0.41
0.31,0.91
0.6,0.85
0.37,0.34
0.35,0.35
0.09,0.22
0.06,0
0.13,0.08
0.33,0.9
0.22,0.94
0.06,0
0.29,0.24
0.14,0.15
0.06,0.82
0.18,0
0.1,0.06
0.1,0.33
0.31,0.58
0.04,0.24
0.04,0.38
0.54,0.58
0.22,0.59
0.07,0.87
0.35,1.07
0.13,0.24
0.08,0
0.11,0.07
0.05,0.01
0.24,0.8
0.34,0
0.36,0.58
0.09,0.52
0.67,0.01
0.29,1.37
0.09,0.24
0.41,0.62
0.09,0.19
0.48,0.33
0.1,0.67
0.19,0.89
0.08,0.62
0.26,0.36
0.08,0
0.06,0.44
0.14,0.48
0.17,0.31
0.28,0.55
1.2,2.29
0.24,0.24
0.07,0.01
0.1,0.06
0.07,0.17
0.1,0.23
0.2,0.77
0.15,0.84
0.2,0.52
0.16,0
0.39,0.1
0.14,0
0.35,0.92
0.21,0
0.1,0
0.33,0.61
0.11,0
0.54,0.47
0.42,0.12
0.15,0.43
0.3,1.54
0.13,0
0.27,0
0.45,0
0.04,0.4
0.22,1.08
0.2,1.01
0.28,0.77
0.16,0.18
0.18,0.21
0.05,0.14
0.51,0.17
0.21,0.13
0.32,0.02
0.04,0.17
0.16,0.67
0.81,0.36
0.19,0.08
0.08,0.87
0.33,0
0.05,0.2
0.14,0.36
0.23,1.93
0.61,0.08
0.18,0.37
0.1,0.17
0.18,0.14
0.4,0.89
0.06,0.73
0.2,0.75
0.21,0.24
0.31,0.56
0.26,0.04
0.05,0
0.06,0.63
1,0.05
0.25,0.35
0.34,0
0.05,0.26
0.3,0.48
0.14,0.64
0.05,0.23
