0.17,0
0.17,0.05
0.13,0.15
0.14,0.08
0.27,0
0.06,0
0.04,0
0.3,0.15
0.35,2.16
1.59,2.23
2.01,0.42
1.47,0.92
1.55,0.85
1.68,0.71
0.73,0.1
1.45,1.71
1.05,0.12
0.22,2.98
1.12,0.85
2.01,0.77
1.95,0.45
0.58,0.15
2.13,0.29
0.26,0.23
2.18,1.06
2.27,0.44
2.16,0.87
1.52,1.82
1.25,0.01
0.48,1.24
1.16,0.7
2.04,0.6
2.23,0.12
2.02,0.16
0.64,1.07
2.76,1.05
4.56,0.84
0.45,0.02
2.57,0.53
0.55,1.78
0.98,0.46
1.35,1.3
0.88,0.71
1.11,1.41
0.17,1.53
1.79,0.44
0.14,0.32
0.78,1.87
2.55,3.09
0.99,0.52
0.28,1.8
1.38,1.28
3.98,4.57
0.3,0.69
0.63,0.64
0.91,0.45
0.58,0
1.41,0.93
1.4,0.21
0.83,1.32
1,0.79
0.42,0.33
2.28,0.05
0.33,0.13
0.23,0.09
0.09,0.19
1.13,1.52
0.25,0.9
2.14,0.96
1,0.49
0.89,0.46
2.89,1.45
0.27,1.37
1.53,1.73
1.61,1
0.84,0.96
0.12,0.53
0.62,1.03
1.9,1.15
0.34,0.13
1.79,0.3
2.65,0.28
0.62,1.03
3.98,0.12
0.35,1.45
1.92,0
1.68,0.48
0.11,0.36
1.73,0.79
0.52,0.29
0.56,0.88
0.19,0
0.77,0.49
0.16,0.4
2.68,1.77
0.13,1.25
2.7,0.73
0.27,0.16
1.53,0.22
0.75,0.21
0.45,0.2
1.38,0.41
0.09,0.03
2.31,0.7
1.89,1.3
0.44,0.17
0.07,0.1
0.85,0.2
0.21,0.99
0.11,0.24
2.81,0.16
0.35,0
0.18,1.86
1.43,0.93
0.43,0.84
1.09,0.22
0.38,1.23
2.52,0.55
1.28,0.65
0.49,1.18
1.93,1.11
0.6,0.01
2.02,0.83
1.36,1.28
2.11,0.44
0.7,0.21
0.37,2.09
2.34,0.41
1.33,3.64
0.71,0.79
1.15,0.03
2.48,1.74
0.31,0.42
0.74,0
1.93,1.09
1.36,0.33
1.09,3.02
1.55,2.52
0.87,1.71
1.96,0.63
1.21,0.03
0.87,0.12
1.88,0.15
2.65,1.43
1.43,0.2
0.26,0.24
0.9,2.8
0.82,0.36
2.41,0.2
2.33,0.35
1.18,0.4
1.08,2.02
0.75,0.01
0.61,1.97
0.66,2.48
1.03,0.54
0.65,1.16
0.2,0.65
1.35,0.3
0.5,0.79
1.28,0.25
0.11,2.8
1.03,0.7
0.21,2.64
1.11,0.36
1.43,3.09
1.24,0.72
1.31,1.74
3.09,0.83
1.26,1.2
0.17,0
2.11,3.05
2.63,0.73
0.71,0.05
1.95,2.08
1.04,0.34
2.17,1.91
0.1,1
0.13,0
0.18,0.55
1.06,0.52
1.07,2.61
0.92,0.62
0.61,0.55
3.08,0.17
1.15,1.86
0.23,1.31
0.2,0.34
2.04,1.71
1.18,0.73
2.83,1.26
0.17,1.32
2.39,0.58
0.35,3.2
0.79,1.35
0.13,0.13
0.56,0.09
0.84,2.72
2.94,0
1.24,0.6
1.44,0.27
0.57,1.22
1.2,0
0.3,0.7
2.6,1.04
0.2,0.96
1.26,2.17
