0.09,0.00
0.05,0.52
0.32,0.69
0.48,0.00
0.65,1.46
0.73,1.23
0.31,0.00
0.27,0.91
0.22,0.05
0.72,0.00
0.26,0.12
0.11,0.42
0.60,0.37
0.34,1.29
0.16,0.91
0.74,0.00
0.41,0.14
0.35,0.44
0.05,0.65
0.38,1.45
0.64,0.10
0.09,0.00
0.34,0.31
0.13,0.52
0.51,0.26
0.27,0.56
0.33,0.03
0.39,0.28
1.34,0.12
0.46,0.19
0.14,0.03
0.94,1.69
0.07,0.33
0.61,0.17
0.37,0.25
0.57,0.03
0.53,0.61
0.22,0.07
0.45,0.21
0.13,0.13
0.67,1.25
0.57,1.26
0.89,0.03
0.09,0.38
0.55,0.21
0.50,0.09
0.26,0.27
0.22,0.36
0.24,0.00
0.35,0.01
0.40,0.05
0.59,1.74
0.62,0.13
0.79,0.51
0.45,1.69
0.26,0.00
0.29,0.42
0.64,0.52
0.08,0.01
0.08,0.05
0.06,0.00
0.17,0.40
0.66,0.10
0.81,0.02
1.38,0.26
0.52,0.02
0.85,0.00
0.11,0.24
0.96,0.06
0.65,0.87
0.62,0.49
0.33,0.05
0.63,0.00
0.71,0.27
0.73,0.00
0.29,0.23
0.25,0.35
0.22,0.01
0.23,0.05
0.47,0.05
0.23,0.16
0.43,0.47
0.08,0.00
0.21,0.08
0.41,0.73
0.70,0.65
1.39,0.64
0.54,0.25
1.62,0.88
0.16,0.13
0.10,0.26
0.13,0.23
0.33,0.44
0.17,0.37
0.10,0.03
0.08,0.70
0.68,0.25
0.49,0.22
0.12,0.64
0.84,0.20
0.24,0.98
0.23,0.00
0.27,0.14
1.57,0.30
0.12,0.07
0.47,0.39
0.23,0.62
0.44,0.97
0.08,0.27
0.42,0.08
1.26,0.28
0.10,0.28
0.25,0.00
0.61,0.10
0.43,0.67
0.79,0.52
0.43,0.04
0.15,1.19
0.40,0.98
1.41,0.72
0.41,0.01
1.03,0.07
0.10,0.04
1.10,0.34
0.09,0.23
0.16,0.50
0.21,0.21
0.47,0.75
0.17,0.58
0.59,0.00
1.30,1.17
0.10,0.01
0.13,0.30
0.66,0.22
0.20,0.30
0.35,0.17
0.81,0.09
1.41,0.44
0.05,0.05
0.46,0.80
0.17,0.35
0.06,0.71
0.50,0.20
0.53,0.14
0.20,0.68
0.49,0.05
0.05,0.16
0.10,0.38
0.22,0.41
0.30,0.00
0.26,0.00
0.17,0.05
0.80,0.26
0.47,0.16
0.10,0.15
0.17,0.13
0.40,0.22
0.32,0.21
0.50,0.17
1.03,0.00
0.17,0.13
0.42,0.00
0.05,0.04
0.22,0.42
0.59,0.21
0.44,0.01
0.69,0.37
0.36,0.34
0.28,0.00
0.06,0.16
0.08,0.00
0.15,0.12
0.49,0.00
0.35,0.19
0.66,0.15
0.23,0.20
0.63,0.00
0.49,0.13
0.07,0.43
0.13,0.29
0.07,0.43
0.17,0.01
0.71,0.48
0.40,0.41
0.16,0.47
0.51,0.00
0.10,0.05
0.15,0.07
0.11,0.07
0.08,0.19
0.81,0.40
0.16,0.31
0.58,0.35
0.36,0.00
0.25,0.01
0.16,0.00
0.39,0.33
0.17,0.39
0.69,0.27
0.37,0.01
0.08,0.00
0.44,0.00
0.42,0.25
0.73,0.19
0.66,0.06
0.21,0.27
0.28,0.53
0.38,0.04
1.79,0.00
0.12,0.16
0.20,0.10
0.19,0.66
0.75,0.06
0.28,0.03
0.31,0.53
0.69,0.00
0.10,1.12
0.42,0.29
0.87,0.24
0.17,0.52
0.62,0.02
0.49,0.08
0.20,0.00
0.18,0.37
0.26,0.06
0.28,0.26
0.19,0.00
0.25,0.13
0.46,0.00
0.35,0.27
1.06,0.25
0.10,0.00
0.65,0.03
0.06,0.29
0.82,0.04
0.23,0.39
0.08,0.02
0.07,0.27
0.09,0.15
0.37,0.00
0.05,0.00
0.35,0.24
0.18,0.00
0.13,0.02
0.31,0.09
0.29,0.00
0.36,0.07
0.18,0.40
0.21,0.00
0.35,0.00
0.24,0.35
0.05,0.59
0.51,0.21
0.57,0.00
0.09,0.01
0.31,0.41
0.22,0.00
0.27,0.00
0.41,0.36
0.11,0.00
0.22,0.36
0.15,0.00
0.40,0.13
1.11,0.54
0.25,0.04
0.26,0.50
0.59,0.20
0.22,0.27
0.13,0.22
0.15,0.16
0.33,0.01
0.22,0.02
0.28,0.47
0.19,0.29
0.26,0.10
0.63,0.00
0.62,0.00
0.29,0.09
0.22,0.00
0.12,0.08
0.53,0.00
0.21,0.13
0.33,0.36
0.44,0.00
0.15,0.08
0.38,0.00
0.16,0.00
0.07,0.32
0.65,0.34
0.16,0.11
0.47,0.46
0.41,0.00
0.33,0.18
0.49,0.00
0.14,0.03
0.18,0.00
0.17,0.32
0.23,0.29
0.41,0.09
0.30,0.39
0.06,0.14
0.64,0.43
0.60,0.23
0.18,0.44
0.82,0.00
0.11,0.10
0.20,0.15
0.25,0.04
0.58,0.43
0.46,0.08
0.37,0.17
0.12,0.00
0.33,0.02
0.36,0.07
0.14,0.03
0.92,0.04
0.16,0.00
0.05,0.12
0.33,0.00
0.35,0.21
0.52,0.20
0.72,0.65
0.46,0.36
0.31,0.23
0.37,0.03
1.11,0.00
0.12,0.44
0.66,0.22
0.33,0.21
0.41,0.37
0.33,0.27
0.58,0.38
0.27,0.04
0.71,0.01
0.22,0.07
0.27,0.28
0.26,0.00
0.30,0.78
0.20,0.06
0.29,0.39
0.21,0.22
0.23,0.02
0.17,0.00
0.16,0.28
0.05,0.25
0.22,0.04
0.24,0.01
0.62,0.44
0.11,0.03
0.62,0.59
0.09,0.11
0.43,0.09
0.76,0.74
0.24,0.00
0.14,0.27
0.25,0.40
0.16,0.10
0.18,0.00
1.12,0.13
0.59,0.22
0.47,0.20
0.14,0.10
0.29,0.03
0.14,0.13
0.22,0.07
0.09,0.05
0.16,0.00
0.20,0.20
0.18,0.43
0.38,0.02
0.55,0.25
0.07,0.00
0.15,0.00
0.22,0.00
0.32,0.08
0.29,0.00
0.25,0.19
0.28,0.27
0.23,0.29
0.59,0.06
0.41,0.45
0.27,0.07
0.23,0.00
0.17,0.22
0.06,0.03
0.10,0.37
0.06,0.22
0.50,0.00
0.22,0.13
0.22,0.28
0.49,0.01
0.07,0.28
1.04,0.08
0.09,0.54
0.12,0.01
0.51,0.00
0.38,0.00
0.07,0.00
0.21,0.77
0.64,0.00
0.09,0.01
0.40,1.10
0.61,0.03
0.23,0.05
0.21,0.00
0.20,0.18
0.29,0.32
0.53,0.04
0.32,0.13
0.06,0.52
0.42,0.31
0.54,0.02
0.19,0.00
0.23,0.31
0.05,0.01
0.08,0.30
0.08,0.05
0.21,0.09
0.15,0.03
0.18,0.05
1.25,0.23
0.36,0.64
0.52,0.00
0.29,0.00
0.14,0.08
0.06,0.01
0.15,0.00
0.35,0.08
0.11,0.04
0.06,0.13
0.30,0.27
0.18,0.00
0.28,0.09
0.37,0.32
0.05,0.20
0.73,0.00
0.17,0.02
0.12,0.19
0.26,0.39
0.48,0.02
0.41,0.00
0.17,0.00
